blocktime,open,high,low,close,volume
03/30/2025 14:03:54,303.8316290927493,303.8316290927493,303.8316290927493,303.8316290927493,563275140.0
03/30/2025 16:29:36,302.82234039552895,302.82234039552895,302.82234039552895,302.82234039552895,308995090.0
03/30/2025 16:50:05,299.99310979011403,299.99310979011403,299.99310979011403,299.99310979011403,2047994070.0
03/30/2025 14:10:54,303.24107196311644,303.24107196311644,303.24107196311644,303.24107196311644,45126589.99999999
03/30/2025 16:50:30,297.8948795133076,297.8948795133076,297.8948795133076,297.8948795133076,132667810.0
03/30/2025 17:43:33,297.5231097904012,297.5231097904012,297.5231097904012,297.5231097904012,124791079.99999999
03/30/2025 16:49:09,302.24963209710575,302.24963209710575,302.24963209710575,302.24963209710575,281778070.0
03/30/2025 17:31:37,297.70516779807735,297.70516779807735,297.70516779807735,297.70516779807735,64555500.0
03/30/2025 18:12:21,296.578508313937,296.578508313937,296.578508313937,296.578508313937,857957570.0
03/30/2025 19:10:07,293.737985278472,293.737985278472,293.737985278472,293.737985278472,1281021750.0000002
03/30/2025 18:25:17,295.6787571225861,295.6787571225861,295.6787571225861,295.6787571225861,80717940.0
03/30/2025 21:11:41,292.4942774992427,292.4942774992427,292.4942774992427,292.4942774992427,23538480.0
03/31/2025 01:14:47,292.2033471693281,292.2033471693281,292.2033471693281,292.2033471693281,203984910.0
03/30/2025 19:05:23,295.28264885941053,295.28264885941053,295.28264885941053,295.28264885941053,332633060.0
03/31/2025 06:21:51,290.33532914874064,290.33532914874064,290.33532914874064,290.33532914874064,1621300680.0
03/30/2025 21:58:28,153.23040186463658,153.23040186463658,153.23040186463658,153.23040186463658,20392800.0
03/31/2025 09:54:33,288.69732301491445,288.69732301491445,288.69732301491445,288.69732301491445,108006430.0
03/31/2025 21:22:28,18.26125577989126,18.26125577989126,18.26125577989126,18.26125577989126,20392800.0
03/31/2025 11:32:00,287.50892502548567,287.50892502548567,287.50892502548567,287.50892502548567,1147113050.0
04/02/2025 16:23:31,286.02144096401753,286.02144096401753,286.02144096401753,286.02144096401753,43886760.0
04/02/2025 16:22:09,285.9022026518192,285.9022026518192,285.9022026518192,285.9022026518192,82576290.0
04/03/2025 12:02:41,286.0426825190989,286.0426825190989,286.0426825190989,286.0426825190989,21273920.0
04/03/2025 22:20:53,285.77100210068284,285.77100210068284,285.77100210068284,285.77100210068284,241955600.0
04/03/2025 12:48:39,286.0107010816419,286.0107010816419,286.0107010816419,286.0107010816419,12502000.0
04/09/2025 16:41:13,285.41121053157997,285.41121053157997,285.41121053157997,285.41121053157997,140053640.0
03/31/2025 03:12:27,291.94408101991723,291.94408101991723,291.94408101991723,291.94408101991723,68196330.0
